avg_rtt,max_rtt,std_rtt,moving_avg,rtt_change_rate,is_anomaly
9.42,15.3,5.27,9.42,82.68,0
8.41,15.3,5.18,8.41,63.4,0
7.7,15.3,5.16,7.7,7.39,0
7.84,15.3,5.08,7.84,24.52,0
7.82,15.3,5.11,7.82,69.43,0
6.98,15.3,5.27,6.98,27.12,0
8.13,15.4,5.71,8.13,584.44,0
7.91,15.4,5.51,7.91,22.73,0
6.69,15.4,5.12,6.69,75.88,0
6.47,15.4,4.79,6.47,356.45,0
6.42,15.4,4.83,6.42,83.66,0
6.3,15.4,4.89,6.3,47.66,0
6.16,15.4,4.96,6.16,2.22,0
6.01,15.4,4.99,6.01,31.89,0
6.06,15.4,4.95,6.06,46.95,0
7.11,15.4,5.15,7.11,466.37,0
6.93,13.6,4.88,6.93,6.25,0
6.11,13.6,4.66,6.11,72.87,0
6.04,13.6,4.71,6.04,41.46,0
5.07,13.6,4.12,5.07,56.48,0
6.27,14.2,4.8,6.27,320.12,0
6.13,14.2,4.91,6.13,87.75,0
6.06,14.2,4.96,6.06,41.38,0
5.89,14.2,5.04,5.89,4.88,0
6.96,14.2,5.29,6.96,403.88,0
7.23,15.5,5.64,7.23,19.23,0
7.08,15.5,5.49,7.08,21.94,0
9.7,29.9,8.61,9.7,147.11,0
9.81,29.9,8.53,9.81,89.3,0
9.76,29.9,8.56,9.76,9.06,0
8.64,29.9,8.64,8.64,3.78,0
8.68,29.9,8.61,8.68,28.48,0
8.76,29.9,8.56,8.76,47.22,0
8.83,29.9,8.5,8.83,5.66,0
7.87,29.9,8.52,7.87,0.3,0
6.67,29.9,8.21,6.67,4.18,0
5.81,29.9,8.04,5.81,2.29,0
4.19,13.7,3.19,4.19,283.75,0
4.35,13.7,3.18,4.35,65.18,0
4.37,13.7,3.17,4.37,34.8,0
4.32,13.7,3.19,4.32,18.01,0
4.39,13.7,3.15,4.39,12.16,0
4.31,13.7,3.19,4.31,17.83,0
4.2,13.7,3.24,4.2,3.83,0
5.37,15.0,4.55,5.37,563.72,0
6.55,15.3,5.37,6.55,2.0,0
7.41,15.3,5.52,7.41,20.26,0
6.45,15.3,5.16,6.45,66.15,0
6.55,15.3,5.14,6.55,39.71,0
6.51,15.3,5.17,6.51,53.55,0
6.53,15.3,5.15,6.53,1.12,0
6.67,15.3,5.07,6.67,60.15,0
7.78,15.3,5.21,7.78,208.76,0
7.84,15.3,5.14,7.84,78.43,0
6.64,15.3,4.72,6.64,2.77,0
5.5,13.4,3.77,5.5,30.98,0
4.56,13.4,3.09,4.56,27.76,0
4.43,13.4,3.14,4.43,0.0,0
4.22,13.4,3.11,4.22,30.6,0
4.41,13.4,3.07,4.41,25.07,0
4.59,13.4,3.01,4.59,1.74,0
4.54,13.4,3.02,4.54,14.63,0
3.55,4.59,0.64,3.55,8.83,0
3.6,4.59,0.6,3.6,3.42,0
4.34,10.4,2.1,4.34,206.78,0
4.3,10.4,2.11,4.3,66.92,0
4.57,10.4,2.08,4.57,61.63,0
4.78,10.4,1.99,4.78,11.69,0
4.67,10.4,2.08,4.67,48.27,0
5.55,13.4,3.34,5.55,427.56,0
6.62,15.2,4.39,6.62,13.43,0
7.81,15.7,5.03,7.81,3.29,0
7.93,15.7,4.94,7.93,69.81,0
7.96,15.7,4.91,7.96,21.52,0
7.15,15.7,5.11,7.15,38.17,0
7.26,15.7,5.04,7.26,96.09,0
7.02,15.7,5.17,7.02,29.93,0
7.93,15.7,5.51,7.93,343.04,0
8.04,15.7,5.41,8.04,74.14,0
7.09,15.7,5.21,7.09,7.73,0
5.91,15.7,4.53,5.91,11.28,0
5.84,15.0,4.38,5.84,333.53,0
5.62,15.0,4.49,5.62,83.4,0
5.58,15.0,4.51,5.58,33.33,0
5.68,15.0,4.44,5.68,1.81,0
5.5,15.0,4.52,5.5,20.41,0
5.94,15.0,4.49,5.94,182.16,0
4.75,15.0,3.71,4.75,72.86,0
4.67,15.0,3.74,4.67,36.89,0
4.68,15.0,3.74,4.68,42.55,0
4.66,15.0,3.74,4.66,19.15,0
3.44,7.59,1.48,3.44,14.46,0
4.75,15.6,3.89,4.75,461.15,0
4.59,15.6,3.98,4.59,89.04,0
4.82,15.6,3.97,4.82,231.58,0
4.89,15.6,3.94,4.89,40.56,0
5.68,15.6,5.04,5.68,359.94,0
5.76,15.6,4.99,5.76,81.29,0
7.04,15.6,5.66,7.04,437.93,0
8.08,15.6,5.96,8.08,7.69,0
9.2,15.6,6.0,9.2,0.69,0
10.3,15.6,5.73,10.3,4.83,0
8.83,15.6,6.06,8.83,93.72,0
8.95,15.6,5.93,8.95,234.49,0
8.61,15.6,6.2,8.61,20.34,1
8.56,15.6,6.24,8.56,22.51,1
8.01,15.6,5.83,8.01,251.59,1
9.03,15.6,5.74,9.03,31.66,1
7.75,14.5,5.56,7.75,78.4,1
7.76,14.5,5.57,7.76,412.37,1
7.63,14.5,5.42,7.63,8.97,1
7.59,14.5,5.38,7.59,1.52,1
7.79,14.5,5.16,7.79,78.51,1
8.88,14.5,5.16,8.88,379.17,1
8.91,14.5,5.12,8.91,80.8,1
9.77,14.5,4.73,9.77,330.19,1
10.29,15.1,4.99,10.29,32.46,1
9.42,15.1,5.18,9.42,70.4,1
9.54,15.1,5.03,9.54,9.62,1
8.69,15.1,4.84,8.69,48.02,1
7.61,15.1,4.92,7.61,59.87,1
6.54,15.1,4.7,6.54,10.42,1
7.51,15.1,4.85,7.51,375.47,1
6.28,15.1,4.65,6.28,87.86,1
7.13,15.1,4.68,7.13,625.49,1
7.33,15.1,4.9,7.33,20.72,1
7.15,13.4,4.63,7.15,0.75,1
7.11,13.4,4.66,7.11,69.47,1
6.98,13.4,4.76,6.98,32.76,1
6.88,13.4,4.79,6.88,84.25,1
6.86,13.4,4.81,6.86,57.06,1
7.08,13.4,4.66,7.08,126.85,1
6.34,13.4,4.3,6.34,5.31,1
6.58,13.4,4.09,6.58,23.26,1
5.86,13.4,3.85,5.86,2.02,1
4.82,13.3,2.98,4.82,20.88,1
3.83,5.16,0.96,3.83,9.77,1
3.74,5.16,0.97,3.74,5.34,1
3.84,5.16,0.92,3.84,14.11,1
3.5,5.16,1.02,3.5,52.75,1
3.6,5.16,0.93,3.6,77.91,1
3.36,5.16,0.86,3.36,15.03,1
3.06,3.96,0.7,3.06,20.0,1
3.02,3.88,0.66,3.02,74.52,1
2.88,3.64,0.62,2.88,33.61,1
3.65,10.8,2.46,3.65,348.13,1
3.49,10.8,2.53,3.49,83.98,1
65.42,622.54,185.72,65.42,35884.82,1
148.07,830.14,292.85,148.07,33.35,1
209.1,830.14,318.46,209.1,26.28,1
304.79,959.95,379.99,304.79,56.85,1
401.6,970.67,412.59,401.6,1.12,1
453.82,970.67,391.21,453.82,45.99,1
538.23,970.67,375.73,538.23,61.69,1
605.35,970.67,331.34,605.35,20.54,1
668.17,970.67,265.72,668.17,5.13,1
726.59,970.67,153.15,726.59,8.3,1
720.34,970.67,158.46,720.34,4.44,1
707.73,970.67,154.18,707.73,25.71,1
722.73,970.67,151.41,722.73,8.24,1
685.73,970.67,133.0,685.73,22.57,1
659.61,847.72,94.58,659.61,20.26,1
607.6,847.72,217.66,607.6,99.42,0
525.71,762.0,261.53,525.71,604.62,0
459.69,762.0,296.81,459.69,53.63,0
398.8,762.0,315.64,398.8,124.63,0
341.59,762.0,328.12,341.59,53.82,0
286.0,762.0,333.46,286.0,70.29,0
215.89,762.0,311.16,215.89,30.51,0
140.88,709.51,255.99,140.88,314.63,0
83.21,709.51,208.96,83.21,11.76,0
12.51,30.1,9.57,12.51,81.43,0
12.4,30.1,9.67,12.4,23.89,0
9.74,30.1,8.33,9.74,25.49,0
9.51,30.1,8.26,9.51,386.84,0
8.08,15.8,5.27,8.08,42.34,0
8.33,16.4,5.59,8.33,3.8,0
8.16,16.4,5.74,8.16,85.37,0
8.12,16.4,5.77,8.12,4.17,0
7.34,16.4,5.74,7.34,63.6,0
6.42,16.4,5.44,6.42,0.73,0
6.43,16.4,5.43,6.43,37.86,0
6.35,16.4,5.49,6.35,12.5,0
6.7,16.4,5.33,6.7,157.14,0
5.8,16.4,5.26,5.8,62.15,0
4.6,16.4,4.08,4.6,72.02,0
3.47,5.76,1.22,3.47,36.53,0
3.69,5.76,1.2,3.69,10.94,0
3.69,5.76,1.21,3.69,45.39,0
3.66,5.76,1.2,3.66,52.61,0
4.4,11.5,2.65,4.4,202.63,0
4.48,11.5,2.6,4.48,70.35,0
4.71,11.5,2.49,4.71,32.84,0
4.34,11.5,2.58,4.34,53.64,0
4.43,11.5,2.52,4.43,45.71,0
4.36,11.5,2.55,4.36,1.31,0
4.18,11.5,2.55,4.18,9.93,0
4.08,11.5,2.55,4.08,9.04,0
4.16,11.5,2.52,4.16,10.5,0
4.08,11.5,2.54,4.08,8.64,0
3.33,4.53,0.62,3.33,36.82,0
3.46,4.69,0.75,3.46,15.8,0
4.7,16.9,4.12,4.7,260.34,0
4.72,16.9,4.11,4.72,86.39,0
5.81,16.9,4.9,5.81,508.7,0
6.95,16.9,5.42,6.95,2.86,0
7.89,16.9,5.52,7.89,11.81,0
7.85,16.9,5.55,7.85,74.57,0
7.78,16.9,5.6,7.78,19.2,0
8.82,16.9,5.57,8.82,409.58,0
8.7,16.9,5.68,8.7,78.27,0
8.46,16.9,5.9,8.46,22.84,0
7.07,14.4,5.35,7.07,37.67,0
8.18,14.4,5.4,8.18,336.48,0
7.04,14.4,5.25,7.04,80.75,0
5.78,13.4,4.84,5.78,32.17,0
4.8,13.4,4.29,4.8,68.57,0
4.79,13.4,4.3,4.79,6.78,0
4.99,13.4,4.24,4.99,44.76,0
4.11,13.4,3.21,4.11,1.75,0
4.12,13.4,3.2,4.12,32.81,0
5.41,15.2,4.53,5.41,404.98,0
6.56,15.2,5.19,6.56,4.61,0
8.11,28.9,8.35,8.11,99.31,0
8.13,28.9,8.34,8.13,90.35,0
8.36,28.9,8.19,8.36,47.31,0
9.59,28.9,8.2,9.59,269.83,0
9.62,28.9,8.18,9.62,77.24,0
10.5,28.9,8.05,10.5,284.39,0
11.78,28.9,8.02,11.78,30.08,0
12.98,28.9,7.49,12.98,13.29,0
13.02,28.9,7.51,13.02,4.0,0
12.88,28.9,7.49,12.88,16.03,0
10.42,17.3,5.63,10.42,67.02,0
10.5,17.3,5.53,10.5,16.67,0
10.46,17.3,5.57,10.46,4.17,0
9.15,17.3,5.84,9.15,44.53,0
9.07,17.3,5.92,9.07,29.33,0
8.0,17.3,6.02,8.0,4.09,0
6.67,15.6,5.24,6.67,53.1,0
5.47,15.6,4.52,5.47,22.28,0
4.25,13.1,3.02,4.25,8.14,0
3.33,4.32,0.68,3.33,18.98,0
3.27,3.95,0.61,3.27,5.57,0
3.16,3.95,0.64,3.16,32.71,0
3.15,3.95,0.63,3.15,43.43,0
3.2,3.95,0.55,3.2,27.22,0
4.24,13.1,3.0,4.24,400.0,0
5.56,15.7,4.49,5.56,19.85,0
5.63,15.7,4.46,5.63,69.94,0
5.56,15.7,4.51,5.56,49.58,0
5.47,15.7,4.56,5.47,2.1,0
6.67,15.9,5.48,6.67,554.32,0
6.53,15.9,5.56,6.53,85.03,0
6.6,15.9,5.52,6.6,31.09,0
6.56,15.9,5.54,6.56,5.77,0
6.52,15.9,5.58,6.52,35.45,0
6.35,15.9,5.4,6.35,435.21,0
6.27,15.9,5.26,6.27,30.7,0
6.16,15.9,5.3,6.16,75.44,0
6.56,15.9,5.15,6.56,74.86,0
7.66,15.9,5.32,7.66,109.38,0
6.33,14.9,4.72,6.33,80.52,0
6.44,14.9,4.64,6.44,34.1,0
6.45,14.9,4.63,6.45,7.71,0
6.41,14.9,4.66,6.41,12.38,0
6.53,14.9,4.56,6.53,20.14,0
5.79,14.9,4.31,5.79,17.35,0
4.55,13.4,3.13,4.55,38.6,0
5.69,15.1,4.42,5.69,516.33,0
5.63,15.1,4.42,5.63,61.66,0
4.44,15.1,3.71,4.44,74.78,0
4.54,15.1,3.68,4.54,148.63,0
5.72,15.3,4.86,5.72,321.49,0
5.75,15.3,4.84,5.75,76.6,0
7.5,20.3,6.38,7.5,467.04,0
7.84,20.3,6.24,7.84,66.75,0
7.64,20.3,6.38,7.64,69.48,0
7.69,20.3,6.35,7.69,42.23,0
7.62,20.3,6.27,7.62,391.47,0
8.62,20.3,6.68,8.62,9.72,0
9.88,20.3,6.4,9.88,10.76,0
11.1,20.3,6.25,11.1,12.06,0
9.89,20.3,6.48,9.89,79.68,0
9.86,20.3,6.52,9.86,1.25,0
8.14,15.8,5.76,8.14,6.15,0
8.97,15.8,6.1,8.97,395.08,0
9.13,15.8,5.93,9.13,75.7,0
9.13,15.8,5.94,9.13,20.98,0
7.99,15.8,5.9,7.99,4.83,0
6.67,15.8,5.48,6.67,16.78,0
5.73,15.8,4.89,5.73,87.35,0
4.44,15.1,3.6,4.44,37.55,0
4.57,15.1,3.57,4.57,50.34,0
4.64,15.1,3.55,4.64,11.01,0
4.67,15.1,3.54,4.67,14.39,0
3.35,4.74,0.83,3.35,45.13,0
4.26,12.8,2.96,4.26,588.17,0
4.56,12.8,2.96,4.56,54.53,0
4.5,12.8,2.99,4.5,57.73,0
5.76,15.2,4.29,5.76,517.89,0
5.61,15.2,4.35,5.61,79.01,0
6.57,15.2,4.71,6.57,294.98,0
6.35,15.2,4.86,6.35,82.06,0
6.2,15.2,4.96,6.2,5.31,0
6.19,15.2,4.96,6.19,39.08,0
7.3,15.2,5.11,7.3,292.75,0
6.3,15.2,4.92,6.3,78.92,0
7.22,15.2,5.57,7.22,451.09,0
8.54,15.6,5.84,8.54,3.31,0
7.55,15.6,5.45,7.55,65.96,0
7.48,15.6,5.51,7.48,53.11,0
6.58,15.6,5.33,6.58,45.38,0
6.63,15.6,5.29,6.63,23.48,0
6.72,15.6,5.23,6.72,16.97,0
6.77,15.6,5.19,6.77,19.14,0
5.7,15.6,4.9,5.7,40.93,0
5.76,15.6,4.86,5.76,44.3,0
5.65,15.6,4.66,5.65,325.53,0
4.47,14.0,3.28,4.47,72.5,0
4.25,14.0,3.29,4.25,19.22,0
4.37,14.0,3.24,4.37,18.97,0
4.31,14.0,3.27,4.31,20.0,0
5.5,14.7,4.45,5.5,396.62,0
5.3,14.7,4.58,5.3,91.16,0
7.8,28.8,8.35,7.8,2115.38,0
8.88,28.8,8.27,8.88,54.51,0
8.95,28.8,8.23,8.95,70.0,0
7.84,28.8,8.22,7.84,24.94,0
7.85,28.8,8.21,7.85,35.25,0
8.99,28.8,8.26,8.99,263.41,0
9.07,28.8,8.22,9.07,68.97,0
10.27,28.8,8.11,10.27,231.11,0
9.26,28.8,8.12,9.26,68.93,0
9.44,28.8,7.96,9.44,33.26,0
7.54,14.9,4.72,7.54,218.77,0
6.57,14.9,4.47,6.57,65.69,0
6.97,14.9,4.4,6.97,133.14,0
6.93,14.9,4.43,6.93,67.01,0
7.06,14.9,4.36,7.06,102.69,0
6.03,14.9,3.64,6.03,19.92,0
5.98,14.9,3.66,5.98,6.4,0
4.78,9.85,2.23,4.78,26.84,0
5.72,14.1,3.57,5.72,387.89,0
6.12,14.1,3.48,6.12,50.07,0
5.73,14.1,3.25,5.73,15.77,0
5.66,14.1,3.3,5.66,54.3,0
5.25,14.1,3.25,5.25,40.22,0
6.33,14.1,3.92,6.33,252.63,0
7.14,14.1,4.43,7.14,0.0,0
7.2,14.1,4.39,7.2,64.4,0
7.06,14.1,4.51,7.06,45.7,0
8.05,14.1,4.57,8.05,394.21,0
6.89,13.4,4.36,6.89,80.7,0
6.45,13.4,4.54,6.45,7.69,0
8.73,28.7,8.06,8.73,978.95,0
9.82,28.7,7.9,9.82,52.61,0
9.82,28.7,7.9,9.82,71.62,0
8.83,28.7,8.01,8.83,9.59,0
7.81,28.7,8.01,7.81,8.88,0
7.63,28.7,8.1,7.63,8.81,0
8.71,28.7,8.08,8.71,362.07,0
7.68,28.7,8.14,7.68,80.82,0
10.5,30.6,10.4,10.5,1090.66,0
10.49,30.6,10.41,10.49,91.63,0
8.04,30.6,8.55,8.04,63.67,0
7.88,30.6,8.47,7.88,188.78,0
8.95,30.6,8.56,8.95,19.83,0
8.86,30.6,8.62,8.86,82.07,0
9.92,30.6,8.51,9.92,430.77,0
10.94,30.6,8.21,10.94,5.07,0
10.96,30.6,8.22,10.96,3.82,0
11.07,30.6,8.12,11.07,73.46,0
9.58,15.7,5.26,9.58,334.9,0
9.65,15.7,5.17,9.65,78.92,0
9.48,15.7,5.37,9.48,25.38,0
8.68,15.7,5.52,8.68,65.99,0
7.74,15.7,5.24,7.74,24.39,0
8.06,15.7,5.01,8.06,13.73,0
7.38,15.7,4.63,7.38,21.55,0
6.36,15.7,4.38,6.36,59.72,0
6.16,15.7,4.08,6.16,308.45,0
6.08,15.7,4.14,6.08,76.03,0
4.81,11.6,2.68,4.81,8.63,0
5.88,14.0,3.77,5.88,363.58,0
5.82,14.0,3.83,5.82,86.57,0
6.8,14.0,4.47,6.8,639.36,0
7.61,14.0,4.81,7.61,5.04,0
8.53,15.0,5.24,8.53,13.64,0
8.06,15.0,5.55,8.06,84.47,0
8.05,15.0,5.55,8.05,21.03,0
7.12,15.0,5.66,7.12,18.79,0
7.25,15.0,5.57,7.25,79.04,0
7.12,15.0,5.69,7.12,60.0,0
6.01,15.0,5.31,6.01,79.27,0
7.29,15.0,5.69,7.29,400.0,0
7.23,15.0,5.62,7.23,9.52,0
7.18,15.0,5.57,7.18,4.51,0
5.87,14.7,5.1,5.87,85.28,0
5.94,14.7,5.05,5.94,62.57,0
6.1,14.7,4.98,6.1,45.07,0
7.32,14.7,5.38,7.32,228.8,0
8.23,14.7,5.52,8.23,8.97,0
9.77,17.0,5.61,9.77,28.79,0
10.96,17.0,5.29,10.96,12.35,0
11.07,17.0,5.38,11.07,6.04,0
10.18,17.0,5.67,10.18,72.47,0
11.9,29.9,8.22,11.9,587.36,0
13.15,29.9,7.52,13.15,51.84,0
14.25,29.9,6.72,14.25,2.78,0
14.26,29.9,6.69,14.26,67.29,0
13.18,29.9,7.4,13.18,19.43,0
12.27,29.9,7.89,12.27,10.03,0
36.87,263.0,75.77,36.87,6377.83,1
52.68,263.0,85.42,52.68,34.22,1
73.9,263.0,98.91,73.9,31.79,1
101.06,276.0,112.46,101.06,21.05,1
121.27,276.0,115.96,121.27,15.94,1
136.73,276.0,110.87,136.73,27.16,1
152.23,276.0,103.2,152.23,0.0,1
175.18,276.0,92.8,175.18,38.46,1
210.41,356.0,87.75,210.41,52.14,1
233.6,356.0,54.5,233.6,33.71,1
229.3,356.0,53.7,229.3,6.78,1
231.8,356.0,51.56,231.8,10.0,1
244.7,357.0,63.7,244.7,80.3,1
252.6,357.0,71.52,252.6,0.56,1
264.6,357.0,76.92,264.6,0.85,1
270.8,357.0,71.25,270.8,34.38,1
270.5,357.0,71.68,270.5,28.14,1
275.7,357.0,70.73,275.7,72.29,1
260.2,357.0,68.38,260.2,29.72,1
269.1,357.0,70.41,269.1,61.69,1
270.0,357.0,69.83,270.0,29.54,1
281.2,357.0,66.27,281.2,35.37,1
271.7,355.0,61.35,271.7,15.48,1
260.9,352.0,54.91,260.9,5.73,1
256.6,325.0,48.97,256.6,25.1,1
264.1,325.0,50.2,264.1,0.97,1
276.7,325.0,38.43,276.7,4.58,1
276.1,325.0,38.33,276.1,4.11,1
283.8,325.0,29.09,283.8,0.71,1
289.9,386.0,41.03,289.9,38.85,1
299.5,386.0,36.66,299.5,15.8,1
290.5,386.0,43.4,290.5,32.31,1
281.1,386.0,56.7,281.1,23.64,1
277.9,386.0,59.37,277.9,27.98,1
273.1,386.0,58.6,273.1,21.4,1
272.1,386.0,58.11,272.1,13.41,1
259.7,386.0,65.33,259.7,43.24,1
264.0,386.0,67.89,264.0,92.26,1
258.5,386.0,68.75,258.5,30.96,1
246.1,325.0,54.3,246.1,17.49,1
246.1,325.0,54.3,246.1,24.05,1
256.4,325.0,58.01,256.4,0.62,1
262.8,325.0,51.02,262.8,28.17,1
259.8,325.0,54.5,259.8,20.26,1
252.0,325.0,59.16,252.0,1.08,1
250.2,325.0,58.05,250.2,51.91,1
251.9,325.0,55.83,251.9,33.45,1
238.2,325.0,53.46,238.2,0.54,1
248.5,326.0,59.16,248.5,75.27,1
251.9,326.0,60.79,251.9,9.2,1
242.5,326.0,55.82,242.5,21.96,1
238.0,326.0,50.73,238.0,20.35,1
248.8,340.0,59.11,248.8,22.3,1
257.7,340.0,55.42,257.7,19.41,1
266.8,340.0,49.57,266.8,0.0,1
265.4,340.0,49.43,265.4,3.65,1
275.9,340.0,41.8,275.9,9.85,1
281.8,340.0,31.62,281.8,15.52,1
273.6,340.0,29.67,273.6,0.41,1
277.8,340.0,35.03,277.8,38.52,1
277.9,340.0,34.9,277.9,31.36,1
271.7,340.0,39.53,271.7,6.9,1
252.9,338.0,46.64,252.9,29.63,1
256.4,338.0,49.33,256.4,103.29,1
256.8,338.0,49.48,256.8,10.03,1
256.6,338.0,49.46,256.6,5.76,1
267.5,399.0,65.14,267.5,52.29,1
267.7,399.0,65.08,267.7,38.1,1
267.9,399.0,65.01,267.9,0.4,1
268.4,399.0,65.56,268.4,39.43,1
268.4,399.0,65.56,268.4,32.36,1
276.7,399.0,63.63,276.7,28.88,1
284.6,399.0,51.38,284.6,22.74,1
276.7,399.0,53.07,276.7,0.43,1
284.5,399.0,58.17,284.5,54.78,1
279.9,399.0,61.49,279.9,39.33,1
261.5,356.0,49.45,261.5,0.46,1
257.9,356.0,51.64,257.9,1.86,1
264.1,356.0,53.52,264.1,45.97,1
257.7,356.0,47.16,257.7,9.42,1
234.81,356.0,90.1,234.81,98.91,0
207.67,356.0,106.13,207.67,804.28,0
185.13,356.0,121.58,185.13,79.57,0
162.5,356.0,131.76,162.5,34.4,0
127.15,308.0,122.17,127.15,31.08,0
105.75,308.0,123.47,105.75,24.71,0
84.61,308.0,121.03,84.61,90.63,0
64.66,308.0,114.83,64.66,214.21,0
35.27,279.0,81.59,35.27,22.61,0
8.66,27.6,7.66,8.66,8.51,0
9.62,27.6,7.5,9.62,2.33,0
7.2,14.1,4.68,7.2,73.02,0
7.0,14.1,4.78,7.0,7.94,0
8.18,15.5,5.25,8.18,322.34,0
8.29,15.5,5.15,8.29,76.65,0
9.5,15.5,4.92,9.5,286.74,0
10.56,15.5,4.69,10.56,2.14,0
10.95,15.5,4.91,10.95,7.69,0
9.77,15.5,5.4,9.77,85.0,0
9.99,15.5,5.57,9.99,553.68,0
9.17,15.5,5.72,9.17,70.73,0
10.33,15.5,5.61,10.33,239.37,0
11.39,15.5,5.24,11.39,5.33,0
10.04,15.4,5.71,10.04,85.21,0
10.27,15.4,5.49,10.27,179.05,0
9.21,15.4,5.69,9.21,42.32,0
8.29,15.4,5.53,8.29,51.48,0
8.0,15.1,5.22,8.0,144.14,0
8.08,15.1,5.13,8.08,74.72,0
6.85,15.0,4.77,6.85,12.34,0
6.53,15.0,5.02,6.53,55.6,0
6.4,14.2,4.81,6.4,1013.82,0
5.43,13.7,4.06,5.43,67.59,0
5.4,13.7,4.08,5.4,58.11,0
5.08,13.7,4.16,5.08,40.86,0
5.1,13.7,4.15,5.1,36.26,0
4.87,13.7,4.2,4.87,19.89,0
3.93,13.7,3.36,3.93,6.99,0
3.89,13.7,3.37,3.89,7.84,0
4.04,13.7,3.35,4.04,49.65,0
4.28,13.7,3.22,4.28,12.56,0
3.28,4.44,0.74,3.28,0.27,0
3.16,4.22,0.64,3.16,13.51,0
3.32,4.22,0.47,3.32,9.06,0
3.32,4.22,0.47,3.32,24.64,0
3.25,4.22,0.49,3.25,6.08,0
3.22,4.22,0.51,3.22,6.81,0
4.22,13.1,3.0,4.22,403.85,0
5.27,13.3,3.99,5.27,1.53,0
7.85,30.0,8.39,7.85,125.56,0
8.92,30.0,8.47,8.92,52.0,0
9.95,30.0,8.4,9.95,2.78,0
11.08,30.0,8.17,11.08,3.57,0
11.77,30.0,7.78,11.77,28.28,0
12.79,30.0,7.16,12.79,23.08,0
12.8,30.0,7.15,12.8,77.42,0
12.86,30.0,7.06,12.86,11.42,0
11.79,30.0,7.73,11.79,27.02,0
10.93,30.0,7.98,10.93,102.13,0
8.29,14.5,5.08,8.29,24.63,0
7.19,14.5,4.82,7.19,4.75,0
6.2,14.5,4.31,6.2,19.06,0
5.18,12.8,3.32,5.18,5.67,0
4.42,12.8,2.88,4.42,34.5,0
3.55,4.75,0.72,3.55,48.4,0
3.78,5.15,0.82,3.78,23.5,0
3.73,5.15,0.87,3.73,47.77,0
4.94,14.5,3.27,4.94,439.03,0
4.8,14.5,3.31,4.8,76.69,0
4.68,14.5,3.37,4.68,29.59,0
4.69,14.5,3.37,4.69,44.96,0
4.64,14.5,3.38,4.64,4.06,0
5.49,14.5,4.16,5.49,256.55,0
5.42,14.5,4.21,5.42,83.52,0
6.3,14.5,4.74,6.3,511.37,0
7.17,14.5,5.23,7.17,7.75,0
8.37,14.7,5.44,8.37,5.76,0
7.09,14.7,5.34,7.09,88.23,0
7.34,14.7,5.22,7.34,239.31,0
8.6,14.9,5.38,8.6,153.83,0
8.51,14.9,5.47,8.51,82.68,0
8.42,14.9,5.56,8.42,3.88,0
8.69,15.5,5.82,8.69,478.36,0
8.68,15.5,5.83,8.68,86.52,0
8.86,15.5,5.97,8.86,598.56,0
7.72,15.5,5.98,7.72,82.19,0
7.92,16.6,6.22,7.92,538.46,0
8.06,16.6,6.09,8.06,80.84,0
7.72,16.6,6.3,7.72,23.27,0
7.69,16.6,6.26,7.69,498.36,0
7.74,16.6,6.22,7.74,78.42,0
8.04,16.6,6.04,8.04,79.05,0
7.89,16.6,5.87,7.89,148.23,0
8.92,16.6,5.66,8.92,11.43,0
7.78,16.6,5.55,7.78,74.52,0
7.89,16.6,5.46,7.89,17.09,0
6.58,14.6,4.73,6.58,4.86,0
7.77,15.1,5.2,7.77,328.98,0
7.96,15.1,5.04,7.96,71.19,0
6.75,15.1,4.74,6.75,42.99,0
6.67,15.1,4.81,6.67,5.24,0
6.38,15.1,4.95,6.38,16.6,0
5.37,15.1,4.28,5.37,42.34,0
4.63,15.1,3.58,4.63,27.18,0
4.56,15.1,3.61,4.56,49.6,0
4.38,15.1,3.69,4.38,22.8,0
4.34,15.1,3.7,4.34,60.1,0
3.22,4.96,0.94,3.22,24.92,0
3.14,4.96,0.88,3.14,5.96,0
3.07,4.96,0.96,3.07,51.52,0
3.28,4.96,1.0,3.28,150.57,0
3.32,4.96,0.99,3.32,29.02,0
3.2,4.96,0.98,3.2,13.74,0
2.93,4.41,0.81,2.93,13.7,0
2.96,4.41,0.8,2.96,16.74,0
3.02,4.41,0.74,3.02,3.68,0
3.04,4.41,0.74,3.04,23.28,0
4.16,15.1,3.71,4.16,367.49,0
4.29,15.1,3.71,4.29,67.48,0
4.5,15.1,3.62,4.5,21.38,0
4.5,15.1,3.62,4.5,13.47,0
4.41,15.1,3.66,4.41,48.4,0
5.5,15.1,4.51,5.5,501.77,0
6.78,15.1,5.19,6.78,11.03,0
6.91,15.1,5.1,6.91,73.38,0
6.91,15.1,5.1,6.91,33.33,0
7.01,15.1,5.04,7.01,56.72,0
5.74,15.1,4.4,5.74,43.81,0
6.53,15.1,4.86,6.53,442.37,0
7.44,15.1,5.13,7.44,1.56,0
8.23,15.1,5.21,8.23,5.38,0
8.31,15.1,5.12,8.31,75.04,0
8.41,15.1,5.23,8.41,375.57,0
8.35,14.6,5.16,8.35,0.68,0
8.63,14.6,4.99,8.63,53.45,0
8.79,14.6,4.82,8.79,36.44,0
9.76,14.6,4.77,9.76,224.01,0
9.87,14.6,4.6,9.87,74.68,0
9.69,14.6,4.52,9.69,212.5,0
9.72,14.6,4.54,9.72,20.91,0
9.92,14.6,4.69,9.92,7.52,0
